Class,Make,Model,Expire_Date,Rental_Rate,Rw_Delay,Overtime,Class_Desc,Make_Desc,Model_Desc
LEADS,SWNG,'0500,3/31/2026,24.35,0.46,0.59,"Leads, Pile Driving",Swinging,'16.8 (55)      32.0 (105)   (w/o spotter)
LEADS,SWNG,'0600,3/31/2026,32.84,0.46,0.59,"Leads, Pile Driving",Swinging,'over             32.0 (105)   (w/o spotter)
LEADS,SWNG,'1400,3/31/2026,35.77,0.46,0.59,"Leads, Pile Driving",Swinging,' 0                 16.8   (55)   (w/ spotter)
LEADS,SWNG,'1500,3/31/2026,43.99,0.46,0.59,"Leads, Pile Driving",Swinging,'16.8 (55)      32.0  (105)   (w/ spotter)
LEADS,SWNG,'1600,3/31/2026,53.85,0.46,0.59,"Leads, Pile Driving",Swinging,'over             32.0  (105)   (w/ spotter)
NONOP,MISC,'0120,3/31/2026,0.05,0.56,1,Non-Operated Equipment (Daily Rates),Miscellaneous,"'Casing, 450 mm dia, per 0.3 m (Casing, 18"" dia, per lf)"
NONOP,MISC,'0130,3/31/2026,0.08,0.56,1,Non-Operated Equipment (Daily Rates),Miscellaneous,"'Casing, 650 mm dia, per 0.3 m (Casing, 26"" dia, per lf)"
NONOP,MISC,'0140,3/31/2026,0.11,0.56,1,Non-Operated Equipment (Daily Rates),Miscellaneous,"'Casing, 900 mm dia, per 0.3 m (Casing, 36"" dia, per lf)"
NONOP,MISC,'0150,3/31/2026,0.27,0.56,1,Non-Operated Equipment (Daily Rates),Miscellaneous,"'Casing, 1800 mm dia, per 0.3 m (Casing, 72"" dia, per lf)"
NONOP,MISC,'0160,3/31/2026,0.33,0.56,1,Non-Operated Equipment (Daily Rates),Miscellaneous,"'Casing, 2400 mm dia, per 0.3 m (Casing, 96"" dia, per lf)"
NONOP,MISC,'0170,3/31/2026,0.38,0.56,1,Non-Operated Equipment (Daily Rates),Miscellaneous,"'Casing, 2700 mm dia, per 0.3 m (Casing, 108"" dia, per lf)"
NONOP,MISC,'0180,3/31/2026,0.5,0.56,1,Non-Operated Equipment (Daily Rates),Miscellaneous,"'Casing, 3000 mm dia, per 0.3 m (Casing, 120"" dia, per lf)"
NONOP,MISC,'0190,3/31/2026,0.05,0.56,1,Non-Operated Equipment (Daily Rates),Miscellaneous,"'Pile, all depths ""H"" pile, per 45.0 kg (Pile, all depths ""H"" pile, per hundred-weight)"
NONOP,MISC,'0200,3/31/2026,0.03,0.56,1,Non-Operated Equipment (Daily Rates),Miscellaneous,"'Pipe, 250-300 mm dia, per 0.3 m (Pipe, 10-12"" dia, per lf)"
NONOP,MISC,'0210,3/31/2026,1.62,0.56,1,Non-Operated Equipment (Daily Rates),Miscellaneous,"'Plate, 22 mm thick, per 9.3 sm (Plate, 7/8"" thick, per 100 sf)"
NONOP,MISC,'0220,3/31/2026,1.84,0.56,1,Non-Operated Equipment (Daily Rates),Miscellaneous,"'Plate, 25 mm thick, per 9.3 sm (Plate, 1"" thick, per 100 sf)"
NONOP,MISC,'0230,3/31/2026,2.76,0.56,1,Non-Operated Equipment (Daily Rates),Miscellaneous,"'Plate, 38 mm thick, per 9.3 sm (Plate, 1.5"" thick, per 100 sf)"
NONOP,SSFW,'0310,3/31/2026,56.22,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Metal form, 1.8 m x3.0 m, per 14.6 m (Metal form, 6x10 box culvert, per 48 lf)"
NONOP,SSFW,'0320,3/31/2026,62.31,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Metal form, 2.4 m x3.7 m, per 15.2 m (Metal form, 8x12 box culvert, per 50 lf)"
NONOP,SSFW,'0330,3/31/2026,68.49,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Metal form, 2.1 m x4.3 m, per 15.2 m (Metal form, 7x14 box culvert, per 50 lf)"
NONOP,SSFW,'0340,3/31/2026,3.41,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Metal form, type 25 barrier, per 3.0 m (Metal form, type 25 barrier, per 10 lf)"
NONOP,SSFW,'0350,3/31/2026,3.61,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Metal form, type 26 barrier, per 3.0 m (Metal form, type 26 barrier, per 10 lf)"
NONOP,SSFW,'0360,3/31/2026,3.11,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Metal form, type 27 barrier, per 3.0 m (Metal form, type 27 barrier, per 10 lf)"
NONOP,SSFW,'0370,3/31/2026,3.37,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Metal form, type 50 barrier, per 3.0 m (Metal form, type 50 barrier, per 10 lf)"
NONOP,SSFW,'0380,3/31/2026,0.2,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Metal form, 1.8  m x 3.7 m girder panel, per  0.1 sm ( 6x12 girder panel, per sf)"
NONOP,SSFW,'0390,3/31/2026,0.05,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Metal form, all heights paving, per 3.0 m (Metal form, all heights paving, per 10 lf)"
NONOP,SSFW,'0410,3/31/2026,0.7,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Scaffolding, 1.5 m section, per section (Scaffolding, 5' section, per section)"
NONOP,SSFW,'0420,3/31/2026,1.56,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Scaffolding, 3.0 m section, per section (Scaffolding, 10' section, per section)"
NONOP,SSFW,'0430,3/31/2026,2.05,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Scaffolding, 4.6 m section, per section (Scaffolding, 15' section, per section)"
NONOP,SSFW,'0440,3/31/2026,0.97,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Scaffolding, bottom/top section, per 1.5 m section (per 5 ft section)"
NONOP,SSFW,'0450,3/31/2026,1.46,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Scaffolding, 2.1 m high, rolling (Scaffolding, 7' high, rolling)"
NONOP,SSFW,'0460,3/31/2026,31.32,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Scaffolding, spider staging, plus air compressor"
NONOP,SSFW,'0510,3/31/2026,1.61,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Shoring, 1.1 m deep x  2235 mm wide, per section (Shoring,3.5' deep x 88"" wide trench, per section)"
NONOP,SSFW,'0515,3/31/2026,14.72,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Shoring, 1.2 m deep x 3.7 m wide box, per 7.3 m (Shoring, 4' deepx12' wide trench box, per 24')"
NONOP,SSFW,'0520,3/31/2026,1.7,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Shoring, 1.5 m deep x 2235 mm wide, per section (Shoring, 5' deep x 88"" wide trench, per section)"
NONOP,SSFW,'0530,3/31/2026,1.49,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Shoring, 2.1 m deep x 1397 mm wide, per section (Shoring, 7' deep x 55"" wide trench, per section)"
NONOP,SSFW,'0540,3/31/2026,1.79,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Shoring, 2.1 m deep x 2235 mm wide, per section (Shoring, 7' deepx88"" wide trench, per section)"
NONOP,SSFW,'0550,3/31/2026,12.13,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Shoring, 2.4 m deep x 4.6 m wide, per 3.0 m (Shoring, 8' deepx15' wide trench box, per 10')"
NONOP,SSFW,'0560,3/31/2026,23.95,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Shoring, 2.4 m deep x 2.4 m max width, per 7.3 m(8' deep x 8' max width trench box, per 24' )"
NONOP,SSFW,'0570,3/31/2026,21.5,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Shoring, 3.0 m deep x 2.4 m max box, per 4.9 m (Shoring, 10' deepx8' max trench box, per 16')"
NONOP,SSFW,'0580,3/31/2026,29.92,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Shoring, 3.0 m deep x 2.4 m max box, per 7.3 m (Shoring, 10' deepx8' max trench box, per 24')"
NONOP,SSFW,'0605,3/31/2026,0.2,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Wood, 50 mm x255 mm, per 30.5 m (Wood, 2""x10"", per 100 lf)"
NONOP,SSFW,'0610,3/31/2026,0.26,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Wood, 50 mm x305 mm, per 30.5 m (Wood, 2""x12"", per 100 lf)"
NONOP,SSFW,'0615,3/31/2026,0.17,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Wood, 100mm x100mm, per 30.5 m (Wood, 4""x4"", per 100 lf)"
NONOP,SSFW,'0620,3/31/2026,0.25,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Wood, 100 mm x150 mm, per 30.5 m (Wood, 4""x6"", per 100 lf)"
NONOP,SSFW,'0625,3/31/2026,0.35,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Wood, 100 mm x205 mm, per 30.5 m (Wood, 4""x8"", per 100 lf)"
NONOP,SSFW,'0630,3/31/2026,0.53,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Wood, 100 mm x305 mm, per 30.5 m (Wood, 4""x12"", per 100 lf)"
NONOP,SSFW,'0635,3/31/2026,0.88,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Wood, 150 mm x305 mm, per 30.5 m (Wood, 6""x12"", per 100 lf)"
NONOP,SSFW,'0640,3/31/2026,1.43,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Wood, 150 mm x455 mm, per 30.5 m (Wood, 6""x18"", per 100 lf)"
NONOP,SSFW,'0645,3/31/2026,1.75,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Wood, 205 mm x405 mm, per 30.5 m (Wood, 8""x16"", per 100 lf)"
NONOP,SSFW,'0650,3/31/2026,1.97,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Wood, 305 mm x455 mm, per 30.5 m (Wood, 8""x18"", per 100 lf)"
NONOP,SSFW,'0655,3/31/2026,1.7,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Wood, 305 mm x305 mm, per 30.5 m (Wood, 12""x12"", per 100 lf)"
NONOP,SSFW,'0660,3/31/2026,0.37,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Wood form, type 27 barrier, per 2.4 m (Wood form, type 27 barrier, per 8 lf)"
NONOP,SSFW,'0670,3/31/2026,0.05,0.56,1,Non-Operated Equipment (Daily Rates),"Scaffolding, Shoring, Falsework","'Wide flange beam, all depths, per 45 kg (Wide flange beam, all depths, per hundred wt.)"
NONOP,TANK,'0710,3/31/2026,0.96,0.56,1,Non-Operated Equipment (Daily Rates),Tank,"'Tank, metal, 0-2270 liters (0-600 gallons)"
NONOP,TANK,'0720,3/31/2026,1.31,0.56,1,Non-Operated Equipment (Daily Rates),Tank,"'Tank, metal, 2270-4540 liters (600-1200 gal)"
NONOP,TANK,'0730,3/31/2026,3.25,0.56,1,Non-Operated Equipment (Daily Rates),Tank,"'Tank, metal, 4540-9840 liters (1200-2600 gal)"
NONOP,TANK,'0740,3/31/2026,6.53,0.56,1,Non-Operated Equipment (Daily Rates),Tank,"'Tank, metal, 22 710 liters (6000 gallons)"
NONOP,TANK,'0750,3/31/2026,8.19,0.56,1,Non-Operated Equipment (Daily Rates),Tank,"'Tank, metal, 28 390 liters (7500 gallons)"
NONOP,TANK,'0760,3/31/2026,8.67,0.56,1,Non-Operated Equipment (Daily Rates),Tank,"'Tank, metal, 30 280 liters ( 8000 gallons)"
NONOP,TANK,'0770,3/31/2026,9.62,0.56,1,Non-Operated Equipment (Daily Rates),Tank,"'Tank, metal, 37 850 liters (10000 gallons)"
NONOP,TRAF,'0810,3/31/2026,1.36,0.56,1,Non-Operated Equipment (Daily Rates),Traffic Safety,"'Crash cushion barrel, filled, each"
NONOP,TRAF,'0820,3/31/2026,0.62,0.56,1,Non-Operated Equipment (Daily Rates),Traffic Safety,"'K-rail, temporary concrete barrier, per 6.1 m (20 lf)"
PGDIA,CCUT,'0500,3/31/2026,212.73,0.09,0.92,"Pavement Grinders, Diamond Blades",Concut,'BC-38 (136 blades)
PGDIA,CCUT,'0505,3/31/2026,259.86,0.09,0.92,"Pavement Grinders, Diamond Blades",Concut,'BC-244 (187 blades)
PGDIA,CCUT,'0510,3/31/2026,80.14,0.09,0.92,"Pavement Grinders, Diamond Blades",Concut,'BC-1268 (48 blades)
PGDIA,CUCT,'0600,3/31/2026,199.05,0.09,0.92,"Pavement Grinders, Diamond Blades",Cushion Cut,'HG-130A (127 blades)
PGDIA,CUCT,'0610,3/31/2026,312.26,0.09,0.92,"Pavement Grinders, Diamond Blades",Cushion Cut,'PC-390(171 blades)
PGDIA,PENH,'0800,3/31/2026,401.5,0.09,0.92,"Pavement Grinders, Diamond Blades",Penhall,'G-38 (172 blades)
PGDIA,TARG,'0900,3/31/2026,117.42,0.09,0.92,"Pavement Grinders, Diamond Blades",Target,'CG-65 (41 blades)
PGDIA,TARG,'0905,3/31/2026,443.44,0.09,0.92,"Pavement Grinders, Diamond Blades",Target,'PRM-3804 (170 blades)
PGT-C,B-G,'0100,3/31/2026,214.1,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Barber-Greene,'RX-20
PGT-C,B-G,'0105,3/31/2026,340.25,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Barber-Greene,'RX-30
PGT-C,B-G,'0110,3/31/2026,399.06,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Barber-Greene,'RX-40B
PGT-C,B-G,'0115,3/31/2026,468.15,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Barber-Greene,'RX-50
PGT-C,B-G,'0120,3/31/2026,790.03,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Barber-Greene,'RX-80B
PGT-C,CAT,'0200,3/31/2026,607.33,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Caterpillar,'PM-800
PGT-C,CAT,'0201,3/31/2026,101.86,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Caterpillar,'PR-105
PGT-C,CAT,'0205,3/31/2026,281.62,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Caterpillar,'PR-275
PGT-C,CAT,'0210,3/31/2026,419.05,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Caterpillar,'PR-450
PGT-C,CAT,'0215,3/31/2026,625.18,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Caterpillar,'PR-750
PGT-C,CAT,'0216,3/31/2026,650.93,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Caterpillar,'PR-750B
PGT-C,CAT,'0220,3/31/2026,854.82,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Caterpillar,'PR-1000
PGT-C,CMI,'0150,3/31/2026,269.56,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",C.M.I.,'PR-275 RT
PGT-C,CMI,'0155,3/31/2026,346.82,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",C.M.I.,'PR-375
PGT-C,CMI,'0160,3/31/2026,398.46,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",C.M.I.,'PR-450
PGT-C,CMI,'0165,3/31/2026,438.28,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",C.M.I.,'PR-525
PGT-C,CMI,'0170,3/31/2026,473.59,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",C.M.I.,'PR-500FL
PGT-C,CMI,'0175,3/31/2026,607.95,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",C.M.I.,'PR-750
PGT-C,CMI,'0177,3/31/2026,661.88,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",C.M.I.,'PR-800-7
PGT-C,CMI,'0180,3/31/2026,708.81,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",C.M.I.,'PR-1000
PGT-C,I-R,'0280,3/31/2026,118.75,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Ingersoll-Rand,'MW-175
PGT-C,I-R,'0285,3/31/2026,126.82,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Ingersoll-Rand,'MW-250
PGT-C,I-R,'0286,3/31/2026,152.19,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Ingersoll-Rand,'MW-250C
PGT-C,I-R,'0300,3/31/2026,385.05,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Ingersoll-Rand,'MT-6520 (crawler)
PGT-C,I-R,'0305,3/31/2026,274.71,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Ingersoll-Rand,'MW-6520
PGT-C,I-R,'0310,3/31/2026,359.96,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Ingersoll-Rand,'MW-6520HC
PGT-C,I-R,'0315,3/31/2026,489.65,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Ingersoll-Rand,'MT-7000
PGT-C,WIRT,'0380,3/31/2026,45.14,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Wirtgen,'300VC
PGT-C,WIRT,'0390,3/31/2026,171.06,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Wirtgen,'1000VC
PGT-C,WIRT,'0395,3/31/2026,407.1,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Wirtgen,'1900DC
PGT-C,WIRT,'0400,3/31/2026,396.93,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Wirtgen,'2000VC
PGT-C,WIRT,'0402,3/31/2026,514.58,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Wirtgen,'2100VC
PGT-C,WIRT,'0405,3/31/2026,679.38,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Wirtgen,'2200VC
PGT-C,WIRT,'0410,3/31/2026,691.78,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Wirtgen,'3500VC
PGT-C,WIRT,'0420,3/31/2026,709.77,0.12,0.9,"Pavement Grinders, Tungsten-Carbide Bits",Wirtgen,'4200VC
PUMWA,APMP,'000-010,3/31/2026,4.59,0.36,0.68,"Pumps, Water Hose",A Pump,'0                                  0.6   (10)
PUMWA,APMP,'010-020,3/31/2026,7.15,0.36,0.68,"Pumps, Water Hose",A Pump,'0.6 (10)                        1.3   (20)
PUMWA,APMP,'020-030,3/31/2026,8.32,0.36,0.68,"Pumps, Water Hose",A Pump,'1.3 (20)                        1.9   (30)
PUMWA,APMP,'030-050,3/31/2026,30.76,0.36,0.68,"Pumps, Water Hose",A Pump,'1.9 (30)                        3.2   (50)
PUMWA,APMP,'050-125,3/31/2026,36.17,0.36,0.68,"Pumps, Water Hose",A Pump,'3.2 (50)                       7.9  (125)
PUMWA,APMP,'125-250,3/31/2026,42.56,0.36,0.68,"Pumps, Water Hose",A Pump,'7.9 (125)                    15.8  (250)
PUMWA,INHS,'0-2.5,3/31/2026,0.09,0.36,0.68,"Pumps, Water Hose",Inlet-Suction Hose,'0                                   60  (2.5)
PUMWA,INHS,'2.5-3.5,3/31/2026,0.16,0.36,0.68,"Pumps, Water Hose",Inlet-Suction Hose,'60 (2.5)                         80    (3)
PUMWA,INHS,'3.5-4,3/31/2026,0.23,0.36,0.68,"Pumps, Water Hose",Inlet-Suction Hose,'80   (3)                        100    (4)
PUMWA,INHS,'4-6,3/31/2026,0.37,0.36,0.68,"Pumps, Water Hose",Inlet-Suction Hose,'100 (4)                        150    (6)
PUMWA,OUHS,'0-2.5,3/31/2026,0.07,0.36,0.68,"Pumps, Water Hose",Outlet-Discharge Hose,'0                                   60 (2.5)
PUMWA,OUHS,'2.5-3.5,3/31/2026,0.13,0.36,0.68,"Pumps, Water Hose",Outlet-Discharge Hose,'60 (2.5)                         90 (3.5)
PUMWA,OUHS,'3.5-4,3/31/2026,0.19,0.36,0.68,"Pumps, Water Hose",Outlet-Discharge Hose,'90 (3.5)                       100    (4)
PUMWA,OUHS,'4-6,3/31/2026,0.25,0.36,0.68,"Pumps, Water Hose",Outlet-Discharge Hose,'100 (4)                        150    (6)
ROL-2,BMAG,'1150,3/31/2026,31.25,0.1,0.91,"Rollers, Tandem Steel Wheels",Bomag,'BW-4AS
ROL-2,BMAG,'1155,3/31/2026,32.96,0.1,0.91,"Rollers, Tandem Steel Wheels",Bomag,'BW-6AS
ROL-2,BMAG,'1160,3/31/2026,56.7,0.1,0.91,"Rollers, Tandem Steel Wheels",Bomag,'BW-10AS
ROL-2,BMAG,'1165,3/31/2026,57.52,0.1,0.91,"Rollers, Tandem Steel Wheels",Bomag,'BW-12AS
ROL-2,DRES,'2500,3/31/2026,41.25,0.1,0.91,"Rollers, Tandem Steel Wheels",Dresser,'S3-5B
ROL-2,DRES,'2520,3/31/2026,53.95,0.1,0.91,"Rollers, Tandem Steel Wheels",Dresser,'S8-12A
ROL-2,DRES,'2525,3/31/2026,54.77,0.1,0.91,"Rollers, Tandem Steel Wheels",Dresser,'S10-14A
ROL-2,FERG,'4048,3/31/2026,25.71,0.1,0.91,"Rollers, Tandem Steel Wheels",Ferguson,'3-5 ton
ROL-2,FERG,'4048A,3/31/2026,27.03,0.1,0.91,"Rollers, Tandem Steel Wheels",Ferguson,'3-5A
ROL-2,FERG,'4142A,3/31/2026,27.19,0.1,0.91,"Rollers, Tandem Steel Wheels",Ferguson,'4-6A
ROL-2,FERG,'4236,3/31/2026,61.18,0.1,0.91,"Rollers, Tandem Steel Wheels",Ferguson,'5-8 ton
ROL-2,FERG,'4240,3/31/2026,45.94,0.1,0.91,"Rollers, Tandem Steel Wheels",Ferguson,'5-8A
ROL-2,FERG,'4424,3/31/2026,47.76,0.1,0.91,"Rollers, Tandem Steel Wheels",Ferguson,'8-12 ton
ROL-2,FERG,'4424B,3/31/2026,49.64,0.1,0.91,"Rollers, Tandem Steel Wheels",Ferguson,'8-12B
ROL-2,FERG,'4430,3/31/2026,46.98,0.1,0.91,"Rollers, Tandem Steel Wheels",Ferguson,'8-12A
ROL-2,FERG,'4450,3/31/2026,48.71,0.1,0.91,"Rollers, Tandem Steel Wheels",Ferguson,'10-14 ton
ROL-2,FERG,'4455,3/31/2026,47.53,0.1,0.91,"Rollers, Tandem Steel Wheels",Ferguson,'10-14A
ROL-2,FERG,'4455B,3/31/2026,50.24,0.1,0.91,"Rollers, Tandem Steel Wheels",Ferguson,'10-14B
ROL-2,GALN,'4650,3/31/2026,40.46,0.1,0.91,"Rollers, Tandem Steel Wheels",Galion,'4-6 ton roll-o-static
ROL-2,GALN,'4670,3/31/2026,43.2,0.1,0.91,"Rollers, Tandem Steel Wheels",Galion,"'S4-6A, S4-6B"
ROL-2,GALN,'4800,3/31/2026,47.04,0.1,0.91,"Rollers, Tandem Steel Wheels",Galion,'5-8 ton roll-o-static
ROL-2,GALN,'4820,3/31/2026,49.46,0.1,0.91,"Rollers, Tandem Steel Wheels",Galion,'S5-8A
ROL-2,GALN,'4988,3/31/2026,47.72,0.1,0.91,"Rollers, Tandem Steel Wheels",Galion,'8-10.5 ton roll-o-static
ROL-2,GALN,'5000,3/31/2026,50.2,0.1,0.91,"Rollers, Tandem Steel Wheels",Galion,'S8-10.5A
ROL-2,GALN,'5176,3/31/2026,48.04,0.1,0.91,"Rollers, Tandem Steel Wheels",Galion,'8-12 ton roll-o-static
ROL-2,GALN,'5190,3/31/2026,50.89,0.1,0.91,"Rollers, Tandem Steel Wheels",Galion,'S8-12A
ROL-2,HYST,'6520,3/31/2026,42.95,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 330A 3-5 ton
ROL-2,HYST,'6520B,3/31/2026,32.25,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 330B 3-5 ton (Hypac)
ROL-2,HYST,'6525,3/31/2026,44.38,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 330A 4-6 ton
ROL-2,HYST,'6526,3/31/2026,34.5,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 330B 4-6 ton (Hypac)
ROL-2,HYST,'6530,3/31/2026,53.09,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 340A 5-8 ton
ROL-2,HYST,'6540,3/31/2026,53.67,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 340A 8-10 ton
ROL-2,HYST,'6545,3/31/2026,46.2,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 340B 5-8 ton
ROL-2,HYST,'6546,3/31/2026,48.38,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 340C 5-8 ton (Hypac)
ROL-2,HYST,'6548,3/31/2026,46.96,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 340B 8-10 ton
ROL-2,HYST,'6549,3/31/2026,48.89,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 340C 8-10 ton (Hypac)
ROL-2,HYST,'6710,3/31/2026,54.61,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 350B 8-12 ton
ROL-2,HYST,'6740,3/31/2026,55.13,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 350B 10-14 ton
ROL-2,HYST,'6750,3/31/2026,48.31,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 350C 8-12 ton
ROL-2,HYST,'6755,3/31/2026,49.05,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 350C 10-14 ton
ROL-2,HYST,'6757,3/31/2026,49.85,0.1,0.91,"Rollers, Tandem Steel Wheels",Hyster,'C 350D 8-12 ton
ROL-2,INGM,'6900,3/31/2026,32.37,0.1,0.91,"Rollers, Tandem Steel Wheels",Ingram,'4-6 ton FB
ROL-2,INGM,'6965,3/31/2026,34,0.1,0.91,"Rollers, Tandem Steel Wheels",Ingram,'5-6.5 ton FB
ROL-2,INGM,'7175,3/31/2026,47.18,0.1,0.91,"Rollers, Tandem Steel Wheels",Ingram,'8-12 ton HB
ROL-2,INGM,'7275,3/31/2026,47.82,0.1,0.91,"Rollers, Tandem Steel Wheels",Ingram,'10-14 ton HB
ROL-2,RXND,'8566,3/31/2026,31.51,0.1,0.91,"Rollers, Tandem Steel Wheels",Rexnord,'3-5 ton
ROL-2,RXND,'8572,3/31/2026,32.11,0.1,0.91,"Rollers, Tandem Steel Wheels",Rexnord,'4-6 ton
ROL-2,RXND,'8578,3/31/2026,72.26,0.1,0.91,"Rollers, Tandem Steel Wheels",Rexnord,'5-8 ton
ROL-2,RXND,'8584,3/31/2026,72.46,0.1,0.91,"Rollers, Tandem Steel Wheels",Rexnord,'7-10 ton
ROL-2,RXND,'8590,3/31/2026,72.83,0.1,0.91,"Rollers, Tandem Steel Wheels",Rexnord,'8-12 ton
ROL-2,RXND,'8596,3/31/2026,73.18,0.1,0.91,"Rollers, Tandem Steel Wheels",Rexnord,'10-14 ton
